timestamp_utc,scenario,request_region,selected_region,cross_region_reroute,latency_ms,http_code,selected_carbon_intensity_g_per_kwh,zone_carbon_intensity_g_per_kwh,eligible_zone_carbon_intensity_g_per_kwh,zone_filter_reasons,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,30.297,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,36.138,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,30.153,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,29.290,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,35.700,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,34.062,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,27.931,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,36.726,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,31.695,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,37.215,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,34.340,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,34.379,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,31.521,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:58Z,carbon_first,us-east,us-east,false,34.346,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,25.898,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,27.208,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,33.062,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,32.684,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,30.809,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,30.688,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,31.260,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,29.181,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,27.984,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,35.541,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,27.782,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,35.374,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,36.120,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,33.095,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,31.703,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,34.972,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,35.246,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,29.197,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,26.943,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,28.895,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,25.822,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,37.699,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,32.025,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,29.219,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,30.703,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,35.248,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,36.107,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,33.193,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,26.547,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,34.184,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,30.276,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:06:59Z,carbon_first,us-east,us-east,false,32.494,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,30.740,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,32.890,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,29.005,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,28.437,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,29.542,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,28.220,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,38.435,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,37.791,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,30.390,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,33.005,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,31.925,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,30.990,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,28.283,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,27.936,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,28.460,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,33.075,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,34.763,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,29.782,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,28.481,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,25.975,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,30.964,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,35.615,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,35.916,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-east,false,29.913,200,450.391,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,0.000,0.00,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,,false,28.231,599,,,,,,,
2026-02-26T03:07:00Z,carbon_first,us-east,us-west,true,40.924,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-west,true,54.260,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-west,true,57.051,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:00Z,carbon_first,us-east,us-west,true,45.989,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,45.243,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,53.119,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,41.639,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,43.722,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,46.015,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,47.580,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,42.502,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,53.222,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,44.718,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,49.296,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,55.256,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,42.598,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,53.890,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,46.270,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,46.031,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,47.949,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,48.519,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,47.910,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,52.522,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,45.644,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:01Z,carbon_first,us-east,us-west,true,45.115,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:02Z,carbon_first,us-east,us-west,true,50.723,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:02Z,carbon_first,us-east,us-west,true,48.597,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:02Z,carbon_first,us-east,us-west,true,51.124,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:02Z,carbon_first,us-east,us-west,true,46.138,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
2026-02-26T03:07:02Z,carbon_first,us-east,us-west,true,44.179,200,314.226,us-west:314.226;us-east:450.391,us-west:314.226;us-east:450.391,us-west:eligible;us-east:eligible,136.165,30.23,score-win
