timestamp_utc,scenario,request_id,request_region,routing_input_region,selected_zone_region,route_relation,cross_region_reroute,latency_ms,http_code,selected_zone,selected_carbon_intensity_g_per_kwh,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000003,us-east,us-east,us-east,local,false,30.299,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000004,us-east,us-east,us-east,local,false,29.468,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000005,us-east,us-east,us-east,local,false,26.988,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000006,us-west,us-west,us-west,local,false,42.965,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000007,us-west,us-west,us-west,local,false,46.059,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000008,us-west,us-west,us-west,local,false,50.169,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000009,us-west,us-west,us-west,local,false,45.447,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:38Z,baseline_no_carbon_latency_first,req-000010,us-west,us-west,us-west,local,false,47.878,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000001,us-east,us-east,us-east,local,false,24.687,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000002,us-east,us-east,us-east,local,false,25.678,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000003,us-east,us-east,us-east,local,false,28.160,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000004,us-east,us-east,us-east,local,false,29.243,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000005,us-east,us-east,us-east,local,false,23.787,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000006,us-west,us-west,us-west,local,false,47.030,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000007,us-west,us-west,us-west,local,false,43.974,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000008,us-west,us-west,us-west,local,false,45.685,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000009,us-west,us-west,us-west,local,false,48.866,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:42Z,baseline_no_carbon_strict_local,req-000010,us-west,us-west,us-west,local,false,51.419,200,us-west,300.000,130.000,30.23,fallback-lowest-latency
2026-02-25T05:06:46Z,latency_first,req-000001,us-east,us-east,,unknown,false,26.040,599,,,,,
2026-02-25T05:06:46Z,latency_first,req-000002,us-east,us-east,us-east,local,false,26.723,200,us-east,,0.000,0.00,score-win
2026-02-25T05:06:46Z,latency_first,req-000003,us-east,us-east,us-east,local,false,20.482,200,us-east,,0.000,0.00,score-win
2026-02-25T05:06:46Z,latency_first,req-000004,us-east,us-east,us-east,local,false,23.047,200,us-east,,0.000,0.00,score-win
2026-02-25T05:06:46Z,latency_first,req-000005,us-east,us-east,us-east,local,false,26.356,200,us-east,,0.000,0.00,score-win
2026-02-25T05:06:46Z,latency_first,req-000006,us-west,us-west,us-west,local,false,44.785,200,us-west,300.000,130.000,30.23,config-order-carbon-tie
2026-02-25T05:06:46Z,latency_first,req-000007,us-west,us-west,us-west,local,false,36.044,200,us-west,300.000,130.000,30.23,config-order-carbon-tie
2026-02-25T05:06:46Z,latency_first,req-000008,us-west,us-west,us-west,local,false,48.618,200,us-west,300.000,130.000,30.23,config-order-carbon-tie
2026-02-25T05:06:46Z,latency_first,req-000009,us-west,us-west,us-west,local,false,53.945,200,us-west,300.000,130.000,30.23,config-order-carbon-tie
2026-02-25T05:06:46Z,latency_first,req-000010,us-west,us-west,us-west,local,false,50.750,200,us-west,300.000,130.000,30.23,config-order-carbon-tie
2026-02-25T05:06:50Z,carbon_first,req-000001,us-east,us-east,us-east,local,false,25.711,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:50Z,carbon_first,req-000002,us-east,us-east,us-east,local,false,22.388,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:50Z,carbon_first,req-000003,us-east,us-east,us-east,local,false,32.436,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:50Z,carbon_first,req-000004,us-east,us-east,us-east,local,false,30.856,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:50Z,carbon_first,req-000005,us-east,us-east,us-east,local,false,29.060,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:50Z,carbon_first,req-000006,us-west,us-west,us-west,local,false,51.482,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:50Z,carbon_first,req-000007,us-west,us-west,us-west,local,false,47.086,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:50Z,carbon_first,req-000008,us-west,us-west,us-west,local,false,52.148,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:50Z,carbon_first,req-000009,us-west,us-west,us-west,local,false,55.285,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:50Z,carbon_first,req-000010,us-west,us-west,us-west,local,false,43.580,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:54Z,balanced,req-000001,us-east,us-east,us-east,local,false,28.599,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:54Z,balanced,req-000002,us-east,us-east,us-east,local,false,25.451,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:54Z,balanced,req-000003,us-east,us-east,us-east,local,false,25.771,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:54Z,balanced,req-000004,us-east,us-east,us-east,local,false,29.428,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:54Z,balanced,req-000005,us-east,us-east,us-east,local,false,34.339,200,us-east,430.000,0.000,0.00,config-order-carbon-tie
2026-02-25T05:06:54Z,balanced,req-000006,us-west,us-west,us-west,local,false,45.583,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:54Z,balanced,req-000007,us-west,us-west,us-west,local,false,45.864,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:54Z,balanced,req-000008,us-west,us-west,us-west,local,false,47.291,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:54Z,balanced,req-000009,us-west,us-west,us-west,local,false,47.081,200,us-west,300.000,130.000,30.23,score-win
2026-02-25T05:06:54Z,balanced,req-000010,us-west,us-west,us-west,local,false,43.457,200,us-west,300.000,130.000,30.23,score-win
