timestamp_utc,scenario,request_region,selected_region,cross_region_reroute,latency_ms,http_code,selected_carbon_intensity_g_per_kwh,zone_carbon_intensity_g_per_kwh,eligible_zone_carbon_intensity_g_per_kwh,zone_filter_reasons,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,41.755,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,46.694,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,52.861,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,44.692,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,53.571,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,38.255,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,52.534,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,44.188,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,41.985,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,44.795,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,42.383,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,43.670,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,38.946,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,43.231,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,43.980,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,42.118,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,50.598,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,48.686,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:16Z,carbon_first,us-east,us-west,true,47.386,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,44.191,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,45.676,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,43.732,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,49.858,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,46.630,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,52.754,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,49.978,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,39.707,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,44.503,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,48.815,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,41.234,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,46.641,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,50.135,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,43.553,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,49.278,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,41.183,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,43.148,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,41.364,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,39.960,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,40.283,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,46.423,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:17Z,carbon_first,us-east,us-west,true,48.111,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,47.118,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,52.460,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,49.436,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,41.826,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,46.684,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,43.011,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,52.103,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,44.373,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,50.053,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,47.353,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,45.403,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,53.078,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,43.640,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,52.011,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,50.672,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,48.230,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,50.071,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,47.436,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,43.463,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,52.500,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:18Z,carbon_first,us-east,us-west,true,48.129,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,45.605,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,50.890,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,51.879,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,42.457,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,53.780,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,44.805,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,52.508,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,42.025,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,44.475,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,47.672,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,49.334,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,52.665,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,43.124,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,49.681,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,45.147,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,53.662,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,47.023,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,44.654,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,51.777,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,46.868,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:19Z,carbon_first,us-east,us-west,true,47.370,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,37.649,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,44.197,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,53.276,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,44.739,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,45.108,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,50.911,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,46.605,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,47.381,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,44.919,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,47.319,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,49.089,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,43.258,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,43.684,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,46.519,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,39.410,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,43.028,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,41.490,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,40.657,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,49.302,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,48.997,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:20Z,carbon_first,us-east,us-west,true,48.689,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,51.363,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,50.937,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,54.140,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,37.351,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,40.434,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,43.885,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,39.532,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,41.433,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,47.565,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,54.575,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,53.707,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,45.586,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
2026-02-26T03:42:21Z,carbon_first,us-east,us-west,true,53.677,200,323.700,us-west:323.700;us-east:463.970,us-west:323.700;us-east:463.970,us-west:eligible;us-east:eligible,140.270,30.23,score-win
